Nonfatal cases involving days away from work: selected characteristics (2011 forward),,,,,,,,,,,,,
Years:,2011 to 2018,,,,,,,,,,,,
,,,,,,,,,,,,,
Series ID,"Annual
2011","Annual
2012","Annual
2013","Annual
2014","Annual
2015","Annual
2016","Annual
2017","Annual
2018",,,,,
CSUE6X1710006O000,,140,,,110,20,20,200,,,,,
CSUE6X1710106O000,,60,,,,,,,,,,,
CSUE6X1710126O000,,60,,,,,,,,,,,
CSUE6X1710206O000,,80,,,100,20,20,200,,,,,
CSUE6X1710226O000,,80,,,100,20,20,200,,,,,
CSUE6X1720006O000,140,170,230,400,170,110,520,290,,,,,
CSUE6X1720506O000,,,30,90,,20,290,20,,,,,
CSUE6X1720516O000,,,30,90,,20,290,20,,,,,
CSUE6X1720706O000,30,30,,,20,,20,,,,,,
CSUE6X1720716O000,20,20,,,,,20,,,,,,
CSUE6X1720806O000,,,,,20,,,,,,,,
CSUE6X1720816O000,,,,,20,,,,,,,,
CSUE6X1721106O000,20,70,70,120,40,40,50,130,,,,,
CSUE6X1721116O000,,20,30,40,20,,,70,,,,,
CSUE6X1721126O000,20,40,40,90,20,30,30,70,,,,,
CSUE6X1721406O000,20,,,30,30,20,,,,,,,
CSUE6X1721416O000,20,,,30,30,20,,,,,,,
CSUE6X1721506O000,,20,,,20,,,,,,,,
CSUE6X1721516O000,,20,,,20,,,,,,,,
CSUE6X1721906O000,40,20,70,100,20,,120,110,,,,,
CSUE6X1721996O000,40,20,70,100,20,,120,110,,,,,
CSUE6X1730006O000,310,530,420,340,220,260,350,340,,,,,
CSUE6X1730106O000,,30,,,,,20,,,,,,
CSUE6X1730196O000,,30,,,,,,,,,,,
CSUE6X1730206O000,210,490,360,330,210,160,230,230,,,,,
CSUE6X1730226O000,,170,,,,,,,,,,,
CSUE6X1730236O000,90,170,130,180,90,50,100,110,,,,,
CSUE6X1730246O000,,,,20,,,,,,,,,
CSUE6X1730256O000,,,,,30,30,,40,,,,,
CSUE6X1730266O000,20,20,20,30,,,30,,,,,,
CSUE6X1730276O000,,20,,,,,,,,,,,
CSUE6X1730296O000,70,100,170,80,70,60,90,70,,,,,
CSUE6X1730306O000,100,,60,,,90,110,80,,,,,
CSUE6X1730316O000,100,,60,,,90,110,80,,,,,
