Census of Fatal Occupational Injuries (2011 forward),,,,,,,,,,,,,
Years:,2011 to 2018,,,,,,,,,,,,
,,,,,,,,,,,,,
Series ID,"Annual
2011","Annual
2012","Annual
2013","Annual
2014","Annual
2015","Annual
2016","Annual
2017","Annual
2018",,,,,
FWUN8X2740148ON00,,,,,,,1,1,,,,,
FWUN8X27401X8ON00,,,,,,,1,1,,,,,
FWUN8X2740218ON00,,2,2,,,,,4,,,,,
FWUN8X27402X8ON00,,2,2,,,,,4,,,,,
FWUN8X2740318ON00,,,,3,,,1,,,,,,
FWUN8X27403X8ON00,,,,3,,,1,,,,,,
FWUN8X27409X8ON00,,,,,,,,1,,,,,
FWUN8X274XXX8ON00,,2,5,4,,,3,6,,,,,
FWUN8X27XXXX8ON00,26,11,20,13,27,21,23,24,,,,,
FWUN8X2910118ON00,,,,,,,,,,,,,
FWUN8X29101X8ON00,,,,,,,,,,,,,
FWUN8X2910318ON00,,,,,,,,,,,,,
FWUN8X29103X8ON00,,,,,,,,,,,,,
FWUN8X2910628ON00,,,1,,,,,,,,,,
FWUN8X2910648ON00,,,,,1,,,,,,,,
FWUN8X2910678ON00,,,1,,,,,,,,,,
FWUN8X29106X8ON00,4,,3,,,,,,,,,,
FWUN8X2911228ON00,,,,,,,,1,,,,,
FWUN8X2911268ON00,,,1,,,,,,,,,,
FWUN8X29112X8ON00,,,3,,,,,5,,,,,
FWUN8X2911318ON00,1,,,,,,,2,,,,,
FWUN8X29113X8ON00,1,,,,,,,2,,,,,
FWUN8X2911418ON00,4,4,7,4,9,3,5,5,,,,,
FWUN8X29114X8ON00,4,4,7,4,9,3,5,5,,,,,
FWUN8X2911518ON00,,,1,,,,,,,,,,
FWUN8X29115X8ON00,,,1,,,,,,,,,,
FWUN8X2911718ON00,,,,,,,,,,,,,
FWUN8X29117X8ON00,,,,,,,,,,,,,
FWUN8X291XXX8ON00,11,9,15,4,13,3,11,13,,,,,
FWUN8X2920128ON00,,,1,,,,,,,,,,
FWUN8X29201X8ON00,,,1,,,,,,,,,,
FWUN8X2920328ON00,,,2,,1,,,,,,,,
FWUN8X29203X8ON00,,,2,,1,,,,,,,,
FWUN8X2920418ON00,6,4,8,5,8,6,9,8,,,,,
FWUN8X29204X8ON00,6,4,8,5,8,6,9,8,,,,,
FWUN8X29205X8ON00,,,,,,3,,,,,,,
FWUN8X292XXX8ON00,11,7,11,6,11,10,10,11,,,,,
FWUN8X2990118ON00,,,,,,,1,,,,,,
FWUN8X2990128ON00,,,,,,,1,,,,,,
FWUN8X29901X8ON00,,,,,,,2,,,,,,
FWUN8X2990918ON00,,,,1,,,1,,,,,,
FWUN8X29909X8ON00,,,,1,,,1,,,,,,
FWUN8X299XXX8ON00,,,,3,,,3,,,,,,
FWUN8X29XXXX8ON00,22,17,26,13,26,14,24,25,,,,,
FWUN8X3110118ON00,2,3,4,,6,,,,,,,,
FWUN8X3110148ON00,4,,,,,2,,,,,,,
FWUN8X31101X8ON00,6,4,5,,8,4,,4,,,,,
FWUN8X3111228ON00,,,,,,,,,,,,,
FWUN8X31112X8ON00,,,,,,,,,,,,,
FWUN8X3111XX8ON00,,,,,,,,,,,,,
FWUN8X311XXX8ON00,6,4,5,,8,4,,4,,,,,
FWUN8X3120118ON00,,,,,,,,1,,,,,
FWUN8X31201X8ON00,,,,,,,,1,,,,,
FWUN8X312XXX8ON00,,,,,,,,1,,,,,
FWUN8X31909X8ON00,,,,,,1,4,,,,,,
FWUN8X319XXX8ON00,,,,,,1,4,,,,,,
FWUN8X31XXXX8ON00,7,4,5,3,9,5,5,6,,,,,
FWUN8X3310118ON00,1,,1,,,,1,,,,,,
FWUN8X3310128ON00,3,,3,,2,,4,4,,,,,
