Census of Fatal Occupational Injuries (2011 forward),,,,,,,,,,,,,
Years:,2011 to 2018,,,,,,,,,,,,
,,,,,,,,,,,,,
Series ID,"Annual
2011","Annual
2012","Annual
2013","Annual
2014","Annual
2015","Annual
2016","Annual
2017","Annual
2018",,,,,
FWURNT371XXX8ON00,10,9,6,13,9,10,9,10,,,,,
FWURNT3720118ON00,11,9,11,14,8,9,13,12,,,,,
FWURNT3720128ON00,4,5,,,,3,3,,,,,,
FWURNT37201X8ON00,15,16,13,16,11,13,16,15,,,,,
FWURNT3720218ON00,,,,,,,3,,,,,,
FWURNT37202X8ON00,,,,,,,3,,,,,,
FWURNT372XXX8ON00,16,17,14,17,13,14,19,15,,,,,
FWURNT3730118ON00,34,26,37,32,40,38,32,51,,,,,
FWURNT3730138ON00,21,13,27,18,13,17,24,16,,,,,
FWURNT37301X8ON00,56,40,64,50,53,55,56,67,,,,,
FWURNT373XXX8ON00,56,40,64,50,53,55,56,67,,,,,
FWURNT37XXXX8ON00,82,66,84,80,75,79,84,92,,,,,
FWURNT3910218ON00,,6,,2,3,,2,,,,,,
FWURNT39102X8ON00,,6,,2,3,,2,,,,,,
FWURNT391XXX8ON00,,6,,2,3,,2,,,,,,
FWURNT3920118ON00,,1,,,,,,,,,,,
FWURNT39201X8ON00,,1,,,,,,,,,,,
FWURNT3920218ON00,,,,,,,,1,,,,,
FWURNT39202X8ON00,,,,,,,,1,,,,,
FWURNT392XXX8ON00,,3,,,,,,3,,,,,
FWURNT3930918ON00,,,,,,1,,1,,,,,
FWURNT39309X8ON00,,,,,,1,,1,,,,,
FWURNT393XXX8ON00,3,,,,,1,,1,,,,,
FWURNT3950118ON00,4,,,,,,1,,,,,,
FWURNT3950128ON00,,,,1,,,,,,,,,
FWURNT39501X8ON00,6,,,1,,,1,,,,,,
FWURNT3950928ON00,,,,1,,,,,,,,,
FWURNT39509X8ON00,,,,1,,,,,,,,,
FWURNT395XXX8ON00,6,,,2,,,1,,,,,,
FWURNT3970118ON00,,,,,,1,,,,,,,
FWURNT39701X8ON00,,,,,,1,,,,,,,
FWURNT397XXX8ON00,,,,,,1,,,,,,,
FWURNT3990328ON00,,,1,,,1,,,,,,,
FWURNT39903X8ON00,,,1,,,1,,,,,,,
FWURNT39909X8ON00,,,,1,,,,,,,,,
FWURNT399XXX8ON00,,3,3,1,,3,,,,,,,
FWURNT39XXXX8ON00,11,15,6,8,5,8,6,9,,,,,
FWURNT4110118ON00,46,40,27,32,23,35,25,27,,,,,
FWURNT4110128ON00,4,,3,6,,4,4,6,,,,,
FWURNT41101X8ON00,50,40,30,38,24,39,29,33,,,,,
FWURNT411XXX8ON00,50,40,30,38,24,39,29,33,,,,,
FWURNT4120118ON00,19,15,18,20,25,34,18,22,,,,,
FWURNT4120128ON00,,,1,,,,,,,,,,
FWURNT41201X8ON00,19,15,19,20,25,34,18,22,,,,,
FWURNT4120228ON00,,,,1,,1,,,,,,,
FWURNT41202X8ON00,,,,1,,1,,,,,,,
