Census of Fatal Occupational Injuries (2011 forward),,,,,,,,,,,,,
Years:,2011 to 2018,,,,,,,,,,,,
,,,,,,,,,,,,,
Series ID,"Annual
2011","Annual
2012","Annual
2013","Annual
2014","Annual
2015","Annual
2016","Annual
2017","Annual
2018",,,,,
FWUE2X31101X8ON00,4,4,6,,6,5,,,,,,,
FWUE2X3111218ON00,,,,,,,,,,,,,
FWUE2X3111228ON00,,,,,,,,,,,,,
FWUE2X31112X8ON00,,,,,,,,,,,,,
FWUE2X3111318ON00,,,,,,,,,,,,,
FWUE2X31113X8ON00,,,,,,,,,,,,,
FWUE2X3111XX8ON00,,,,,,,,,,,,,
FWUE2X311XXX8ON00,4,4,6,,6,5,,,,,,,
FWUE2X3120118ON00,,,,,,,,1,,,,,
FWUE2X31201X8ON00,,,,,,,,1,,,,,
FWUE2X312XXX8ON00,,,,,,,,1,,,,,
FWUE2X3190928ON00,,,,,,,1,,,,,,
FWUE2X3190978ON00,,,1,,,,,,,,,,
FWUE2X31909X8ON00,,,1,3,,1,3,,,,,,
FWUE2X319XXX8ON00,,,1,3,,1,3,,,,,,
FWUE2X31XXXX8ON00,6,4,7,4,7,6,4,5,,,,,
FWUE2X3310118ON00,1,,1,,,,1,,,,,,
FWUE2X3310128ON00,6,,5,,2,,7,3,,,,,
FWUE2X33101X8ON00,7,,6,,2,,8,3,,,,,
FWUE2X3310218ON00,,6,7,4,3,4,7,6,,,,,
FWUE2X33102X8ON00,,6,7,4,3,4,7,6,,,,,
FWUE2X33109X8ON00,,,,1,,,,,,,,,
FWUE2X331XXX8ON00,9,7,13,6,5,5,15,10,,,,,
FWUE2X3320118ON00,8,9,10,8,8,19,17,12,,,,,
FWUE2X33201X8ON00,8,9,10,8,8,19,17,12,,,,,
FWUE2X332XXX8ON00,8,9,10,9,8,19,17,13,,,,,
FWUE2X3330128ON00,3,2,,,5,1,,,,,,,
FWUE2X33301X8ON00,3,2,,,5,1,,,,,,,
FWUE2X3330218ON00,2,,5,2,5,,3,,,,,,
FWUE2X33302X8ON00,2,,5,2,5,,3,,,,,,
FWUE2X3330318ON00,1,,,1,,,,,,,,,
FWUE2X33303X8ON00,1,,,1,,,,,,,,,
FWUE2X3330518ON00,42,48,39,40,41,45,43,45,,,,,
FWUE2X33305X8ON00,42,48,39,40,41,45,43,45,,,,,
FWUE2X333XXX8ON00,50,52,46,43,51,48,47,49,,,,,
FWUE2X3390118ON00,,,,1,1,,,,,,,,
FWUE2X33901X8ON00,,,,1,1,,,,,,,,
FWUE2X3390328ON00,8,5,10,5,8,9,11,11,,,,,
FWUE2X33903X8ON00,8,5,10,5,8,9,11,11,,,,,
FWUE2X3390918ON00,6,9,7,10,6,21,8,12,,,,,
FWUE2X3390948ON00,,,,,,,,,,,,,
FWUE2X33909X8ON00,6,10,7,12,8,23,8,15,,,,,
FWUE2X339XXX8ON00,16,16,17,19,17,32,20,26,,,,,
FWUE2X33XXXX8ON00,83,84,86,77,81,104,99,98,,,,,
FWUE2X3510128ON00,,,,5,,,,,,,,,
FWUE2X35101X8ON00,3,,3,7,3,,,,,,,,
FWUE2X351XXX8ON00,3,,3,7,3,,,,,,,,
FWUE2X3520128ON00,,,,,,,,1,,,,,
FWUE2X35201X8ON00,,,,,,,,1,,,,,
FWUE2X3520218ON00,,1,,,,,,,,,,,
FWUE2X35202X8ON00,,1,,,,,,,,,,,
FWUE2X352XXX8ON00,,1,,4,,,,1,,,,,
FWUE2X3530118ON00,,,,1,,,,,,,,,
FWUE2X35301X8ON00,,,,1,,,,,,,,,
FWUE2X3530218ON00,,5,,,,,,,,,,,
FWUE2X3530228ON00,,1,,,,,,1,,,,,
FWUE2X35302X8ON00,,6,,,,,,1,,,,,
FWUE2X3530318ON00,1,,,,,,,,,,,,
FWUE2X35303X8ON00,1,,,,,,,,,,,,
FWUE2X353XXX8ON00,,6,,,,,,1,,,,,
FWUE2X3590218ON00,,,,,,1,,,,,,,
FWUE2X35902X8ON00,,,,,,1,,,,,,,
FWUE2X359XXX8ON00,,,,,,1,,,,,,,
FWUE2X35XXXX8ON00,6,9,4,15,5,7,5,4,,,,,
FWUE2X3710118ON00,,,,,4,5,,4,,,,,
FWUE2X3710128ON00,7,9,4,9,7,7,12,14,,,,,
FWUE2X37101X8ON00,9,11,5,10,11,12,14,18,,,,,
FWUE2X371XXX8ON00,9,11,5,10,11,12,14,18,,,,,
FWUE2X3720118ON00,5,7,10,3,7,9,9,10,,,,,
FWUE2X3720128ON00,,,,,,,1,,,,,,
FWUE2X37201X8ON00,8,10,11,5,7,9,10,10,,,,,
FWUE2X3720218ON00,,4,3,,3,4,4,3,,,,,
FWUE2X37202X8ON00,,4,3,,3,4,4,3,,,,,
FWUE2X372XXX8ON00,10,14,14,7,10,13,14,13,,,,,
FWUE2X3730118ON00,42,35,36,46,47,62,42,50,,,,,
FWUE2X3730128ON00,,,,1,,3,,1,,,,,
FWUE2X3730138ON00,4,2,4,5,4,4,3,4,,,,,
FWUE2X37301X8ON00,48,39,40,52,55,71,47,58,,,,,
FWUE2X373XXX8ON00,48,39,40,52,55,71,47,58,,,,,
FWUE2X37XXXX8ON00,67,64,59,69,76,96,75,89,,,,,
FWUE2X3910218ON00,,,,1,,,,,,,,,
FWUE2X39102X8ON00,,,,1,,,,,,,,,
FWUE2X391XXX8ON00,,,,1,,,,,,,,,
FWUE2X3920118ON00,4,3,,5,,,1,,,,,,
FWUE2X39201X8ON00,4,3,,5,,,1,,,,,,
FWUE2X3920218ON00,,1,,,1,1,,,,,,,
FWUE2X39202X8ON00,,1,,,1,1,,,,,,,
FWUE2X392XXX8ON00,6,4,,7,,3,,4,,,,,
FWUE2X3930918ON00,,,,,,4,5,,,,,,
FWUE2X39309X8ON00,,,,,,4,5,,,,,,
FWUE2X393XXX8ON00,,,,,,4,5,,,,,,
FWUE2X3940218ON00,,,,,3,,,,,,,,
FWUE2X39402X8ON00,,,,,3,,,,,,,,
FWUE2X394XXX8ON00,,,,,4,,3,,,,,,
FWUE2X3970118ON00,,,1,3,,,,,,,,,
