Census of Fatal Occupational Injuries (2011 forward),,,,,,,,,,,,,
Years:,2011 to 2018,,,,,,,,,,,,
,,,,,,,,,,,,,
Series ID,"Annual
2011","Annual
2012","Annual
2013","Annual
2014","Annual
2015","Annual
2016","Annual
2017","Annual
2018",,,,,
FWUE1X29102X8ON00,4,,,,3,,,,,,,,
FWUE1X2910518ON00,3,,1,,,,,2,,,,,
FWUE1X29105X8ON00,3,,1,,,,,2,,,,,
FWUE1X2910618ON00,,,,,,1,,,,,,,
FWUE1X2910628ON00,1,,1,,1,,1,,,,,,
FWUE1X2910668ON00,1,,,,1,1,1,,,,,,
FWUE1X2910678ON00,,,,,,1,,,,,,,
FWUE1X29106X8ON00,7,3,7,3,7,4,9,3,,,,,
FWUE1X2910718ON00,1,,,1,,,,,,,,,
FWUE1X29107X8ON00,1,,,1,,,,,,,,,
FWUE1X2911318ON00,,,,,,,,1,,,,,
FWUE1X29113X8ON00,,,,,,,,1,,,,,
FWUE1X2911418ON00,,,4,,,1,3,,,,,,
FWUE1X29114X8ON00,,,4,,,1,3,,,,,,
FWUE1X29119X8ON00,,,,,,,1,,,,,,
FWUE1X291XXX8ON00,19,9,15,11,13,10,17,10,,,,,
FWUE1X2920128ON00,,,1,,,,,,,,,,
FWUE1X29201X8ON00,,,1,,,,,,,,,,
FWUE1X2920518ON00,,,,,1,,,,,,,,
FWUE1X2920528ON00,,,,,,,,1,,,,,
FWUE1X2920538ON00,,,,,1,,,,,,,,
FWUE1X2920578ON00,,,,,,,,1,,,,,
FWUE1X29205X8ON00,,,,,2,,,4,,,,,
FWUE1X2920618ON00,,,,1,1,3,,1,,,,,
FWUE1X29206X8ON00,,,,1,1,3,,1,,,,,
FWUE1X292XXX8ON00,,,4,6,5,7,,7,,,,,
FWUE1X2990118ON00,1,,,,11,,,,,,,,
FWUE1X2990128ON00,,,,,,1,,,,,,,
FWUE1X29901X8ON00,1,,,,11,1,,,,,,,
FWUE1X299XXX8ON00,1,,,,11,,,,,,,,
FWUE1X29XXXX8ON00,21,11,19,17,29,19,19,17,,,,,
FWUE1X3110118ON00,,,,1,,4,4,4,,,,,
FWUE1X3110138ON00,1,,,,,,,,,,,,
FWUE1X3110148ON00,,,,,,3,2,,,,,,
FWUE1X31101X8ON00,4,,,,,7,7,4,,,,,
FWUE1X3111XX8ON00,,,,,,,,,,,,,
FWUE1X311XXX8ON00,4,,,,,7,7,4,,,,,
FWUE1X3190118ON00,,,,,,,,1,,,,,
FWUE1X31901X8ON00,,,,,,,,1,,,,,
FWUE1X31909X8ON00,,,3,,,,,,,,,,
FWUE1X319XXX8ON00,,,3,,,,,1,,,,,
FWUE1X31XXXX8ON00,6,4,5,3,4,8,9,5,,,,,
FWUE1X3310118ON00,,2,,,,,3,,,,,,
FWUE1X3310128ON00,9,3,3,5,3,14,9,7,,,,,
FWUE1X33101X8ON00,9,5,3,5,3,14,12,7,,,,,
FWUE1X331XXX8ON00,10,7,6,5,5,17,13,10,,,,,
FWUE1X3320118ON00,,3,5,4,5,5,,,,,,,
FWUE1X33201X8ON00,,3,5,4,5,5,,,,,,,
FWUE1X332XXX8ON00,,4,5,4,5,5,,,,,,,
FWUE1X3330118ON00,,,,,,2,,,,,,,
FWUE1X3330128ON00,6,6,4,1,,6,8,6,,,,,
FWUE1X33301X8ON00,6,7,4,1,3,8,8,6,,,,,
FWUE1X3330218ON00,4,4,3,,3,5,5,5,,,,,
FWUE1X33302X8ON00,4,4,3,,3,5,5,5,,,,,
FWUE1X3330318ON00,,,,,,1,,,,,,,
FWUE1X33303X8ON00,,,,,,1,,,,,,,
FWUE1X3330518ON00,77,51,35,54,40,60,47,56,,,,,
FWUE1X3330528ON00,,,,,,,,,,,,,
FWUE1X33305X8ON00,77,51,35,55,40,61,47,56,,,,,
FWUE1X333XXX8ON00,88,63,42,58,46,75,60,68,,,,,
FWUE1X3390218ON00,1,,,,,,,,,,,,
FWUE1X33902X8ON00,1,,,,,,,,,,,,
FWUE1X3390328ON00,45,42,36,28,35,38,40,37,,,,,
FWUE1X33903X8ON00,45,42,36,28,36,38,40,37,,,,,
FWUE1X339XXX8ON00,48,46,38,30,37,40,41,37,,,,,
FWUE1X33XXXX8ON00,147,120,91,97,93,137,116,117,,,,,
FWUE1X3510118ON00,,1,3,4,,,,,,,,,
FWUE1X3510128ON00,7,8,9,4,7,10,14,12,,,,,
FWUE1X35101X8ON00,8,9,12,8,9,11,16,12,,,,,
FWUE1X351XXX8ON00,8,9,12,8,9,11,16,12,,,,,
FWUE1X3520118ON00,,,3,,,3,,,,,,,
FWUE1X3520128ON00,,,,,,,,1,,,,,
FWUE1X3520148ON00,2,5,6,5,3,4,8,7,,,,,
FWUE1X35201X8ON00,3,6,12,5,3,9,10,10,,,,,
FWUE1X3520218ON00,,,1,,,,,5,,,,,
FWUE1X35202X8ON00,,,1,,,,,5,,,,,
FWUE1X352XXX8ON00,3,8,13,5,4,11,10,15,,,,,
FWUE1X3530118ON00,4,3,3,2,,4,2,7,,,,,
FWUE1X35301X8ON00,4,3,3,2,,4,2,7,,,,,
FWUE1X3530218ON00,3,,3,4,4,6,,7,,,,,
FWUE1X3530228ON00,,,,,1,,1,,,,,,
FWUE1X3530238ON00,,,,,,,,,,,,,
FWUE1X35302X8ON00,3,,4,4,5,6,4,7,,,,,
FWUE1X3530318ON00,5,3,3,,3,3,3,3,,,,,
FWUE1X35303X8ON00,5,3,3,,3,3,3,3,,,,,
FWUE1X353XXX8ON00,12,7,10,7,10,13,9,17,,,,,
